Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
147922,B007TUXNJ4,AGZB4NGZG350V,M. Zavacky,0,0,5,1348444800,Awesome!,I love these! Shipped quickly! Great for a quick healthy snack! They have that perfect combination of Sweet/Crunchy and salty! I will definately buy again.
55033,B000IHJEDE,A2EN3AR6ZQXVEO,Jo,1,1,3,1272844800,Good but too salty,We ordered this item after a friend recommended them.  They are very tasty but salty.<br />The quality is good but the value just isn't there for my family.
10683,B00389Q4XW,A2V26XKFGTOOG9,"""John W. French """"Fat Broad""""""",1,1,1,1313971200,Horrible Chocolate,"""Yuck...WORST """"CHOCOLATE"""" I have ever had. Save your money on this brand and find another. Doesn't even taste taste like chocolate; we threw the rest away."""
83020,B007TGDXNO,A30TOHY2MEJ5KZ,Maria,1,7,2,1327881600,DO NOT BUY,This was the most disappointing coffee I've gotten for the Kcup. The only way I was able to drink it was to add milk and chocolate syrup to it to cover the taste. Not good.
39829,B000E7QYNG,A1N5XVH7G6QM1O,jh,0,0,5,1338595200,wheatgrass,Seed sprouted easily.  I am very satisfied with this wheatgrass.  I would definitely recommend this product to anyone desiring to grow their own wheatgrass at home.
187067,B001SIY414,AL63HUU233ID2,Lauren,6,14,1,1279929600,Beef Jerky Goes Bad?,"""What a rip off.  We opened the bag and a day later there was wispy white mold on it.  The whole bag had to be thrown out.  It even smelled a little """"off"""".  You're better off buying it at the store."""
118953,B000G1CG50,A3C1HNM8J5SKDQ,GLORYGIRL,0,0,3,1312588800,My dog could not digest these treats-,My dog got sick as a dog on these treats. No pun intended just the truth.<br />It was too much Salmon and she had loose stools and it was really bad. She is a shetland sheep dog and these treats must be for other kinds of dogs.It is too bad too because I thought they would be good for her.<br />I gave them away to a frined for her dogs.
16580,B000HDONJO,APO7PQI7BA08Z,happyakers,0,0,5,1306022400,I can't believe it's not Gluten!,"""My husband has been gluten-free for years so believe me I have tried it all. This product is the closest to """"regular"""" pasta as I have ever tried.  As most of you know texture is the bigger problem when it comes to gluten-free food and this product measures up. My niece came to visit and says it is her favorite."""
108256,B007TJGY46,A31ZA2TIIRGF6Y,"""R. Grabowski """"BeeGee""""""",0,0,4,1268352000,love the reduced packaging,Excellent bold coffee and I love that it is all contained in an environmentally friendly one box!
144184,B000BBY7YS,A154MF74R6T4II,ReadingTub Reviews,7,7,5,1196467200,Enough for Two,Our recipient said she had so many flowers in this bouquet she made two arrangements. Great deal!!
110889,B0085YB426,AE4CSAQTJ0Y1O,"""D. J. Meier """"DJ""""""",1,7,1,1235865600,Bitter tasting coffee,This coffee has a really bitter taste and leaves a really bad after taste.<br />I would not recommend this coffee at all.  The only good kcups are Green Mountain the Columbian is superb.
33692,B000CONMBS,A2S67VI58N65G,DENECE,1,1,4,1168300800,Instead of popcorn...,My son LOVES this stuff. He recently got braces and cannot eat popcorn. This is a great substitute...and much more flavor.
141187,B000FH7YBQ,A2ZRQD5UT06UU7,Letian,0,0,5,1350950400,Great taste!,Very good tasty.It is a great feeling to have it while i am watching the Crayon Shin-chan. And I think someone will share my feeling.
95610,B006BXUYN8,A25KKXUQQ0OLWB,"""Lynn Ellingwood """"The ESOL Teacher""""""",0,0,3,1335312000,Not Special,Special K granola bars with Chocolate and Peanut Butter wasn't the best granola bar I've ever eaten.  It was pretty run of the mill.  There was very little taste to the bar and the chocolate had a dull taste to it that sometimes cheap chocolate has.  It was sweet and tasted Ok but I might not buy another box.  I'll eat the rest or put it up in my pantry for kids to eat when they want a snack.
149254,B0040Q0IHA,AMBNTA6S3SD2S,"""MOMOF5RUNTS """"deboltt""""""",3,3,1,1322352000,awful,I love asparagus but these were awful.  There were so many hard inedible pieces in these cans.  Disappointing for the Libby brand and price.
80971,B005CV7WJE,A1TKFGT9XL8TFK,Kimmie,0,1,5,1322438400,Licorice,Great tasting licorice the best I have found on the market in this flavor.  And it is more healthy then regular licorice by far!!
172260,B0041FGDRO,A2Z4EPZB26GKLU,Yoji San,0,0,5,1329782400,Fantastic Coffee,"""I grew tired of Starbucks coffee and other """"big"""" brands out there. They would be okay for a while and then the taste started to be all the same.<br />I decided to give Moka Joe a shot; I was hesitant at first because nobody had left a review and I'm picky with coffee...<br />I've been ordering this coffee for more than a year now and so it was certainly time to leave them a good one.<br />I love this coffee more than any other; the only downside is that now I can't buy coffee when I'm in the city because I know they'll all taste like *#$& compared to this.<br /><br />Use this coffee with a french press and allow yourself to fall in love all over again with your coffee experience!"""
48542,B006H34CUS,APVB2BNRRJKPI,jennifer johnson,0,0,5,1343260800,So Good!!,I like to pop them in the microwave for a few seconds and eat them when they are warm. They taste like homemade!
111575,B00473VA64,A1OBSUE8INXC7G,Jimbo,0,0,4,1343520000,Very Good,The Liver Pate' is very good tasting and good quality. Great on crackers for a snack or with Cocktails. A couple of the tins were dented but still sealed so no harm done. I'd certainly buy again.
126292,B000F8GWRM,A1EUEE66DYQZ9R,carol sundquist,0,0,5,1335744000,Love at First Bite,"""I've tried lots of sugar free candy...but...there is nothing like two pieces of tasty red licorice to satisfy that """"need just a little something"""" feeling!!! Stick to a serving and you won't have the severe tummy distress that some have reported.  I love this licorice!!"""
31676,B0029O0EFG,A1ITJYFUFB4TOR,smartin,0,0,4,1346976000,Cats like this food,I have been happy with the quality of this food as well as delivery time & speed. The cats tried tearing into this bag before their old food is gone yet. They really like this food.
132162,B000CQIDHE,A32OLDUOPH2SK6,Cynthia A. Wilber,0,0,5,1235174400,Stash Lemon Ginger Herbal Tea,I really like the flavor of Stash's Lemon Ginger Herbal Tea.  I especially like it in the evening when I sit down to read and relax!
182478,B008RWUKXK,AJ329F9H546BM,"""A. Koren """"sharing quality""""""",0,0,4,1320192000,A tasty healthy multipurpose product,These Kind Healthy Clusters are quite tasty and definitely extremely healthy.  Easily usable as granola they can just as well be added to different nut/candy mixes.  Also ideal with yogurt.
5890,B003KLSZGW,A1OD6S5ZXG2OZT,BATourist,0,0,5,1347753600,Subscribe and Save Dr Kracker,Love these crackers and all of the Dr Kracker products.  I use Subscribe and Save to save a little bit of money and to insure that I don't run out.  I pretty much eat one every day instead of bread.  My current favorite topping is goat cheese!
27998,B002XCMH4K,A1ONA17F6OFFKR,"""Matthew F. Leach """"Red Pen""""""",0,0,2,1263686400,4 coasters for 1 mug? really??! lame!,This was a beautiful mug set that I got for my mom and grandma to share... The day they opened it was when I first realized that this gift set only came with one mug... This was very deceptive b/c the product comes with 4 coasters... I don't understand why it only comes with one mug... The other mugs are pretty pricey to buy individually so I guess my mom and grandma will be the ones who suffered here... Thanks a lot for not using common sense and shipping FOUR mugs with your FOUR coasters...
24583,B001QJW57U,A12N363S7NX518,"""Multiples Nanny """"Rene""""""",0,0,5,1298332800,Wonderful cookie for everyone!,This cookie is delicious! My 3 year old loves them and so do I. They're nice and crisp but full of flavor and still melt in your mouth.
155947,B001E5E48O,A10Z9OROWQM46J,MAG,2,2,5,1330905600,great griinder,Love it !  So much better than the already ground lemon peppers found in super markets! Great buy too! The fresh essence provides great aroma as you use this grinder.
173943,B005HUVI40,AXBJTJABGSNUZ,Kauai Bob,0,0,5,1346716800,Good Stuff,I am very pleased with the Donut House K Kups brew.  It is good from the first cup to the last.  It must be good I am ordering another case right now.
3021,B001FA1KUS,A3BSVEVBV9RZS2,Vegan Traveler,1,1,5,1258502400,Great Quality and convenient quick cooking,I like to put wild rice in many dishes. This is a good buy and easy to drop into other rice dishes or soups.
91298,B005Q4FKVO,A1RV8KHVWZ89B2,ShawnaP,0,0,5,1338854400,Sweet and Spicy,I have gotten SO many people hooked on these. They are a deliciously sweet/spicy soft & chewy treat.<br />Worth the money!
150783,B004W1HDM6,A35ZR63V144NFK,Mei,0,0,5,1339545600,Best Almonds Ever,These are the best almonds that I have ever had in my life!  I just can't get enough of them!
56707,B0012XBD7I,A37D5847LN3WQ,Wildcat Fan,3,4,4,1211414400,Best Chips Out There!,These are my new favorite!  I have always been a fan of salt and vinegar but these honey dijons have replaced them as my new number one!  They do have a strong taste so loving the honey mustard flavor is a must if you hope to like these.<br /><br />Price wise...I do not see that they are that much of a deal here.  I purchased them for $2.99 at the grocery with no shipping.  I would have given the product 5 stars (easily) had it not been for the price.  The taste is fabulous -- you won't be disappointed.
129806,B000TYD4OQ,A13BIJ91S778ER,Nose In Book,1,1,5,1276819200,AMAZING!!!!!!!,This is the best candy in the world!!!! if you like sour stuff i usually get them from dollar general but they have started to stop selling them so i needed a new way to get this candy!!! 150 count won't last me long so i'm glad amazon sells these!!!!!!!!!!!!!!!!
17099,B007O27ORE,AMKT3H67FQ696,debi,0,0,4,1339200000,Not bad,Wanted to find a product that would satisfy my sweet tooth.  Not bad considering that it's a healthy form treat that is sugar free and gluten free.  Different flavors  and assorted types.  Wish it wasn't so expensive and a better deal at shipping.
147333,B000GZUBAS,A3E3WQC98WZSP,"""stayathomemami """"mami""""""",1,2,5,1288137600,best gluten free baby cracker!,We call them num nums in our house house but by whatever name we LOVE them! We are gluten and dairy free and these crackers are a lifesaver. My older children did not get diagnosed until recently but my baby got diagnosed gluten intolerant at 3 months. I worried about finding a teething cracker/biscuit for him. I love these crackers-in fact every one in our house enjoys them! Our favorite are the veggie ones too but the original ones are also very good. Buy in confidence!
108171,B007TJGY46,A2OCH3LROERYGE,linbo,0,0,5,1303430400,great flavor,"""We love robust strong flavored coffee and Jet Fuel left us """"flying high"""" - with enjoyment!<br /> Really enjoyed this product;cannot find it in local stores so will order it again!"""
35663,B003D4OB4G,A26TSP7IZOBGWI,Christine Raduluff,0,0,5,1335139200,Awesome for me!,I started using this product because of severe allergies that I developed to alot of food additives and preservatives.  Is a nice refreshing sweet natural drink!
118856,B001SAUUD8,A38APWSNCE5AL3,libby,0,0,5,1311638400,master of mixes,This is by far truly the MASTER OF MIXES you will not be sorry you purchased this item. It is the best to use when making pina colada's.
61840,B000BLNU6E,A39VMG886F8N39,qmy1985,0,0,5,1328918400,Great gift,This is a gift for my dear friend. She likes this basket so much. And the speed for deliver is fast too.
60301,B001ELL3LY,AY9XNMU1OUONR,Yorkie,0,0,5,1347062400,Good Quality at a Great Value,I love this product because it is organic.  I use it in making my own whole grain breads & yorgurt.  I grind my own flour with the electric stone flour mill that I have had for 35 years.  I like to have real quality ingredients in all of my homemade products & Organic Valley milk is one of those ingredients
9205,B006N3IG4K,A3PJ0TNZOJ2MCI,Shannon Hill,13,15,3,1299456000,Good taste but secretly  DECAF,Taste is good but in my opinion coffee that has been decaffinated should be required to have such info clearly visible warning in big red letters before I mistakenly rely upon it to get me going in the morning.  Small print on the bottom of the box (I mean 6 point font) tells this.  Several mornings of splitting headaches could have been avoided . . . this caused me to check several other flavors online and none of them say anything one way or another about caffeine. I don't know how to avoid this for other products but this info should be clearly stated on every coffee for sale.
